phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	69753414	69758637	5223	393	0	393	400
pp_replay_halving_ordinary	69758637	69763860	5223	393	0	393	400
pp_replay_halving_ordinary	69763860	69769083	5223	393	0	393	400
pp_replay_halving_ordinary	69769083	69774306	5223	393	0	393	400
pp_replay_halving_ordinary	69774306	69779529	5223	393	0	393	400
pp_replay_halving_ordinary	69779529	69784752	5223	393	0	393	400
pp_replay_halving_ordinary	69784752	69789975	5223	393	0	393	400
pp_replay_halving_ordinary	69789975	69795198	5223	393	0	393	400
pp_replay_halving_ordinary	69795198	69800421	5223	393	0	393	400
pp_replay_halving_ordinary	69800421	69805644	5223	393	0	393	400
pp_replay_halving_ordinary	69805644	69810867	5223	393	0	393	400
pp_replay_halving_ordinary	69810867	69816090	5223	393	0	393	400
pp_replay_halving_ordinary	69816090	69821313	5223	393	0	393	400
pp_replay_halving_ordinary	69821313	69826536	5223	393	0	393	400
pp_replay_halving_ordinary	69826536	69831759	5223	393	0	393	400
pp_replay_halving_ordinary	69831759	69836982	5223	393	0	393	400
pp_replay_halving_ordinary	69836982	69842205	5223	393	0	393	400
pp_replay_halving_ordinary	69842205	69847428	5223	393	0	393	400
pp_replay_halving_ordinary	69847428	69852651	5223	393	0	393	400
pp_replay_halving_ordinary	69852651	69857874	5223	393	0	393	400
pp_replay_halving_ordinary	69857874	69863097	5223	393	0	393	400
pp_replay_halving_ordinary	69863097	69868320	5223	393	0	393	400
pp_replay_halving_ordinary	69868320	69873543	5223	393	0	393	400
pp_replay_halving_ordinary	69873543	69878766	5223	393	0	393	400
pp_replay_halving_ordinary	69878766	69883989	5223	393	0	393	400
pp_replay_halving_ordinary	69883989	69889212	5223	393	0	393	400
pp_replay_halving_ordinary	69889212	69894435	5223	393	0	393	400
pp_replay_halving_ordinary	69894435	69899658	5223	393	0	393	400
pp_replay_halving_ordinary	69899658	69904881	5223	393	0	393	400
pp_replay_halving_ordinary	69904881	69910104	5223	393	0	393	400
pp_replay_halving_ordinary	69910104	69915327	5223	393	0	393	400
pp_replay_halving_ordinary	69915327	69920550	5223	393	0	393	400
pp_replay_halving_ordinary	69920550	69925773	5223	393	0	393	400
pp_replay_halving_ordinary	69925773	69930996	5223	393	0	393	400
pp_replay_halving_ordinary	69930996	69936219	5223	393	0	393	400
pp_replay_halving_ordinary	69936219	69941442	5223	393	0	393	400
pp_replay_halving_ordinary	69941442	69946665	5223	393	0	393	400
pp_replay_halving_ordinary	69946665	69951888	5223	393	0	393	400
pp_replay_halving_ordinary	69951888	69957111	5223	393	0	393	400
pp_replay_halving_ordinary	69957111	69962334	5223	393	0	393	400
